FBgn_ID	Gene_Symbol	FBtr_ID	FBpp_ID
FBgn0053245	Ste:CG33245	FBtr0300094	FBpp0289371
FBgn0053244	Ste:CG33244	FBtr0300093	FBpp0289370
FBgn0053243	Ste:CG33243	FBtr0300092	FBpp0289369
FBgn0053242	Ste:CG33242	FBtr0300091	FBpp0289368
FBgn0053241	Ste:CG33241	FBtr0300090	FBpp0289367
FBgn0053240	Ste:CG33240	FBtr0300089	FBpp0289366
FBgn0053239	Ste:CG33239	FBtr0300088	FBpp0289365
FBgn0053238	Ste:CG33238	FBtr0300087	FBpp0289364
FBgn0053237	Ste:CG33237	FBtr0300086	FBpp0289363
FBgn0053236	Ste:CG33236	FBtr0300085	FBpp0289362
FBgn0040871	Mic10a	FBtr0073869	FBpp0073691
FBgn0030537	CG12480	FBtr0073868	FBpp0073690
FBgn0030538	betaNACtes1	FBtr0089267	FBpp0088324
FBgn0030539	CG1368	FBtr0073891	FBpp0073708
FBgn0030540	CG11581	FBtr0343143	FBpp0309842
FBgn0030541	CG11584	FBtr0073893	FBpp0073710
FBgn0052603	CG32603	FBtr0073894	FBpp0073711
FBgn0030542	CG12481	FBtr0100281	FBpp0073712
FBgn0030543	CG11585	FBtr0114508	FBpp0113000
FBgn0030544	CG13403	FBtr0073928	FBpp0073745
FBgn0004649	yl	FBtr0073897	FBpp0073714
FBgn0030545	CG11590	FBtr0073899	FBpp0073716
FBgn0026713	Prp16	FBtr0073900	FBpp0073717
FBgn0040153	l(1)G0469	FBtr0333428	FBpp0305619
FBgn0030551	CG11674	FBtr0073926	FBpp0073743
FBgn0030552	mRpL38	FBtr0073902	FBpp0073719
FBgn0259166	CG42271	FBtr0299615	FBpp0288890
FBgn0030555	Fbxl4	FBtr0073923	FBpp0073740
FBgn0030554	Dus2	FBtr0339437	FBpp0308524
FBgn0030556	mRNA-cap	FBtr0073922	FBpp0073739
FBgn0260482	CG32599	FBtr0073904	FBpp0073721
FBgn0002873	mud	FBtr0308325	FBpp0300644
FBgn0030558	Tat	FBtr0339497	FBpp0308581
FBgn0284233	CG46317	FBtr0452133	FBpp0402884
FBgn0030559	CG13404	FBtr0299543	FBpp0288818
FBgn0002917	na	FBtr0344822	FBpp0311138
FBgn0052602	Muc12Ea	FBtr0475073	FBpp0423273
FBgn0030562	CG9400	FBtr0073920	FBpp0073737
FBgn0030563	betaNACtes2	FBtr0073919	FBpp0073736
FBgn0052598	betaNACtes6	FBtr0073918	FBpp0073735
FBgn0052600	dpr8	FBtr0073913	FBpp0073730
FBgn0052601	betaNACtes3	FBtr0073914	FBpp0073731
FBgn0030566	betaNACtes4	FBtr0073915	FBpp0073732
FBgn0030569	CG9411	FBtr0073916	FBpp0073733
FBgn0030570	CG12540	FBtr0073929	FBpp0073746
FBgn0030571	CG14414	FBtr0073930	FBpp0073747
FBgn0030572	mRpS25	FBtr0073945	FBpp0073762
FBgn0030573	nmdyn-D6	FBtr0073933	FBpp0073750
FBgn0030574	sbm	FBtr0073943	FBpp0073760
FBgn0015773	NetA	FBtr0346088	FBpp0311922
FBgn0030575	CG5321	FBtr0290021	FBpp0288460
FBgn0015774	NetB	FBtr0302018	FBpp0291228
FBgn0262534	CG43088	FBtr0304873	FBpp0293413
FBgn0266710	hog	FBtr0073941	FBpp0073758
FBgn0030576	CG15890	FBtr0073939	FBpp0073756
FBgn0030577	CG5334	FBtr0073935	FBpp0073752
FBgn0030578	CG5347	FBtr0073936	FBpp0073753
FBgn0020508	Ag5r2	FBtr0073938	FBpp0073755
FBgn0015010	Ag5r	FBtr0333658	FBpp0305814
FBgn0003301	Adcy1	FBtr0073992	FBpp0073809
FBgn0030581	CG14408	FBtr0340466	FBpp0309408
FBgn0030582	CG14411	FBtr0073946	FBpp0073763
FBgn0030583	CG14410	FBtr0073948	FBpp0073765
FBgn0030584	Grx5	FBtr0073989	FBpp0073806
FBgn0052590	CG32590	FBtr0073988	FBpp0073805
FBgn0264078	Flo2	FBtr0330215	FBpp0303248
FBgn0030586	CG12539	FBtr0073987	FBpp0073804
FBgn0030587	CG9522	FBtr0073986	FBpp0073803
FBgn0030588	CG9521	FBtr0073985	FBpp0073802
FBgn0030589	CG9519	FBtr0073984	FBpp0073801
FBgn0286877	CG46399	FBtr0475052	FBpp0423266
FBgn0030590	CG9518	FBtr0073983	FBpp0073800
FBgn0266435	CG45065	FBtr0344424	FBpp0310796
FBgn0266434	CG45064	FBtr0344425	FBpp0310797
FBgn0030592	CG9514	FBtr0073980	FBpp0073797
FBgn0030593	CG9512	FBtr0343381	FBpp0310036
FBgn0030594	fiz	FBtr0343380	FBpp0310035
FBgn0030595	CG14406	FBtr0073977	FBpp0073794
FBgn0030596	CG12398	FBtr0073976	FBpp0073793
FBgn0030597	Eo	FBtr0073975	FBpp0073792
FBgn0030598	CG9503	FBtr0073974	FBpp0073791
FBgn0052591	CG32591	FBtr0343378	FBpp0310033
FBgn0027601	pdgy	FBtr0343521	FBpp0310125
FBgn0030599	CG9030	FBtr0303295	FBpp0292387
FBgn0000535	eag	FBtr0073955	FBpp0073772
FBgn0030600	hiw	FBtr0346087	FBpp0311921
FBgn0052594	be	FBtr0073956	FBpp0073773
FBgn0030603	CG5541	FBtr0073958	FBpp0073775
FBgn0030605	ND-B18	FBtr0340424	FBpp0309370
FBgn0264389	opm	FBtr0340429	FBpp0309375
FBgn0030607	dob	FBtr0073961	FBpp0073778
FBgn0030608	Lsd-2	FBtr0346060	FBpp0311908
FBgn0053177	CG33177	FBtr0073962	FBpp0073779
FBgn0053178	CG33178	FBtr0346085	FBpp0311919
FBgn0030610	Cox17	FBtr0073966	FBpp0073783
FBgn0030611	CG15027	FBtr0073965	FBpp0073782
FBgn0030612	Dbct	FBtr0073964	FBpp0073781
FBgn0030613	Rab3-GEF	FBtr0452146	FBpp0402896
FBgn0030614	CG9072	FBtr0074029	FBpp0073846
FBgn0030615	Cyp4s3	FBtr0074028	FBpp0073845
FBgn0260006	drd	FBtr0100009	FBpp0099994
FBgn0030616	RpL37-1	FBtr0074027	FBpp0073844
FBgn0030617	CG9095	FBtr0074026	FBpp0073843
FBgn0263994	CG43737	FBtr0330259	FBpp0303291
FBgn0052588	CG32588	FBtr0074025	FBpp0073842
FBgn0030620	CG5662	FBtr0346086	FBpp0311920
FBgn0262485	CG43075	FBtr0304838	FBpp0293378
FBgn0262486	CG43076	FBtr0304837	FBpp0293377
FBgn0030622	CG9101	FBtr0074024	FBpp0073841
FBgn0030623	PPYR1	FBtr0074023	FBpp0073840
FBgn0030624	CG9106	FBtr0074021	FBpp0073838
FBgn0030625	CG5877	FBtr0074001	FBpp0073818
FBgn0261703	gce	FBtr0310308	FBpp0301991
FBgn0004924	Top1	FBtr0100294	FBpp0099689
FBgn0015926	dah	FBtr0074007	FBpp0073824
FBgn0030628	CG9114	FBtr0074020	FBpp0073837
FBgn0026428	HDAC6	FBtr0074008	FBpp0073825
FBgn0030629	CG9123	FBtr0074019	FBpp0073836
FBgn0030630	CG12608	FBtr0074018	FBpp0073835
FBgn0030631	Prp5	FBtr0074011	FBpp0073828
FBgn0000028	acj6	FBtr0305191	FBpp0293721
FBgn0003132	Pp1-13C	FBtr0074017	FBpp0073834
FBgn0030634	CG9164	FBtr0074012	FBpp0073829
FBgn0263257	Cngl	FBtr0308308	FBpp0300627
FBgn0040285	Scamp	FBtr0074079	FBpp0073895
FBgn0014455	Ahcy	FBtr0346181	FBpp0312000
FBgn0030638	CG11655	FBtr0074031	FBpp0073848
FBgn0004391	shtd	FBtr0074077	FBpp0073893
FBgn0030641	CG6299	FBtr0074032	FBpp0073849
FBgn0030640	CG6294	FBtr0074034	FBpp0073851
FBgn0030642	CG15642	FBtr0346184	FBpp0312003
FBgn0030643	CG15641	FBtr0074035	FBpp0073852
FBgn0026433	Grip128	FBtr0074075	FBpp0073891
FBgn0030645	Alg14	FBtr0074036	FBpp0073853
FBgn0267977	mh	FBtr0074074	FBpp0073890
FBgn0030647	CG6324	FBtr0074037	FBpp0073854
FBgn0030648	CG6340	FBtr0074039	FBpp0073856
FBgn0027287	Gmap	FBtr0074042	FBpp0073859
FBgn0022710	Ac13E	FBtr0332497	FBpp0304773
FBgn0259196	CG42300	FBtr0299680	FBpp0288958
FBgn0030653	CG7860	FBtr0074045	FBpp0073861
FBgn0030654	CG15643	FBtr0074072	FBpp0073888
FBgn0030655	CG9213	FBtr0074071	FBpp0073887
FBgn0259195	CG42299	FBtr0299679	FBpp0288957
FBgn0030657	cerv	FBtr0346182	FBpp0312001
FBgn0030658	CG7872	FBtr0074046	FBpp0073862
FBgn0030659	CG9215	FBtr0074066	FBpp0073882
FBgn0030660	CG8097	FBtr0340344	FBpp0309303
FBgn0030662	Chsy	FBtr0074064	FBpp0073880
FBgn0030661	Alp11	FBtr0074048	FBpp0073864
FBgn0003463	sog	FBtr0331760	FBpp0304148
FBgn0030663	CG8117	FBtr0074050	FBpp0073866
FBgn0030664	CG8119	FBtr0074051	FBpp0073867
FBgn0030665	CG15646	FBtr0339692	FBpp0308749
FBgn0030666	CG12708	FBtr0074052	FBpp0073868
FBgn0030667	CG15599	FBtr0347265	FBpp0312520
FBgn0030668	CG8128	FBtr0074053	FBpp0073869
FBgn0030669	Immp1	FBtr0074060	FBpp0073876
FBgn0030670	Pis	FBtr0074058	FBpp0073874
FBgn0030671	Hap40	FBtr0344214	FBpp0310620
FBgn0030672	CG9281	FBtr0074056	FBpp0073872
FBgn0030673	CG15601	FBtr0339683	FBpp0308740
FBgn0030674	HUWE1	FBtr0339687	FBpp0308744
FBgn0030675	CG8191	FBtr0074083	FBpp0073899
FBgn0030676	CG12379	FBtr0273278	FBpp0271786
FBgn0026666	MagR	FBtr0074084	FBpp0073900
FBgn0011741	Arp6	FBtr0074203	FBpp0073983
FBgn0030678	CG11679	FBtr0074202	FBpp0073982
FBgn0030679	CG8206	FBtr0346187	FBpp0312006
FBgn0030680	CG8944	FBtr0074201	FBpp0073981
FBgn0027329	CCT6	FBtr0074086	FBpp0073902
FBgn0030683	Mvd	FBtr0346188	FBpp0312007
FBgn0030685	Graf	FBtr0345133	FBpp0311354
FBgn0030684	CG8260	FBtr0074088	FBpp0073904
FBgn0030686	mRpL3	FBtr0074090	FBpp0073906
FBgn0030687	Polr3A	FBtr0300811	FBpp0290035
FBgn0030688	CG8952	FBtr0074193	FBpp0073978
FBgn0053172	CG33172	FBtr0308092	FBpp0300435
FBgn0263747	CG43672	FBtr0479751	FBpp0428094
FBgn0263748	CG43673	FBtr0310395	FBpp0302543
FBgn0030691	Efhc1.1	FBtr0074192	FBpp0073977
FBgn0025809	Paf-AHalpha	FBtr0074190	FBpp0073975
FBgn0030692	mRpS30	FBtr0346193	FBpp0312012
FBgn0026374	Rhp	FBtr0074095	FBpp0073911
FBgn0030693	sordd1	FBtr0074185	FBpp0073970
FBgn0052581	sordd2	FBtr0074184	FBpp0073969
FBgn0030694	CG15602	FBtr0340114	FBpp0309109
FBgn0030695	PGRP-LE	FBtr0307978	FBpp0300347
FBgn0003345	sd	FBtr0346799	FBpp0312377
FBgn0030696	CG8509	FBtr0074098	FBpp0073913
FBgn0000319	Chc	FBtr0074179	FBpp0073966
FBgn0030697	CG8565	FBtr0074103	FBpp0073917
FBgn0027093	ArgRS	FBtr0074178	FBpp0073965
FBgn0030699	CG8578	FBtr0346189	FBpp0312008
FBgn0014391	sun	FBtr0074176	FBpp0073963
FBgn0026076	UBL3	FBtr0074174	FBpp0073962
FBgn0030700	CG15914	FBtr0074105	FBpp0073919
FBgn0002914	Myb	FBtr0074171	FBpp0089403
FBgn0287210	CG46440	FBtr0475309	FBpp0423418
FBgn0065035	AlkB	FBtr0445838	FBpp0402790
FBgn0001105	Gbeta13F	FBtr0074108	FBpp0089182
FBgn0001092	Gapdh2	FBtr0074112	FBpp0073922
FBgn0030701	CG16952	FBtr0340041	FBpp0309048
FBgn0260938	tay	FBtr0310065	FBpp0301766
FBgn0030703	MSBP	FBtr0074166	FBpp0073959
FBgn0030704	CG15916	FBtr0074117	FBpp0073927
FBgn0003392	shi	FBtr0333717	FBpp0305866
FBgn0010315	CycD	FBtr0300391	FBpp0289620
FBgn0030706	Lrp4	FBtr0301666	FBpp0290880
FBgn0030707	CG8916	FBtr0301232	FBpp0290450
FBgn0010240	Lcch3	FBtr0074129	FBpp0089263
FBgn0053180	Ranbp16	FBtr0303646	FBpp0292663
FBgn0045073	Stim	FBtr0303567	FBpp0292600
FBgn0030710	CG8924	FBtr0074130	FBpp0073935
FBgn0030711	Rrp47	FBtr0342745	FBpp0309613
FBgn0259110	mmd	FBtr0307542	FBpp0300197
FBgn0030715	Or13a	FBtr0074133	FBpp0073938
FBgn0261834	CG42766	FBtr0303395	FBpp0292457
FBgn0030716	Cep164	FBtr0346191	FBpp0312010
FBgn0030717	Slc25A46a	FBtr0074134	FBpp0073939
FBgn0030718	ND-20	FBtr0340417	FBpp0309363
FBgn0030719	eIF5	FBtr0074147	FBpp0089137
FBgn0284228	CG46312	FBtr0452127	FBpp0402878
FBgn0000611	exd	FBtr0333322	FBpp0305514
FBgn0030720	CG8939	FBtr0074138	FBpp0073943
FBgn0003969	vap	FBtr0340415	FBpp0309361
FBgn0030721	CG12698	FBtr0074139	FBpp0073944
FBgn0052580	Muc14A	FBtr0074205	FBpp0073985
FBgn0030722	Spef1a	FBtr0074260	FBpp0074037
FBgn0030723	dpr18	FBtr0074206	FBpp0073986
FBgn0030724	Nipsnap	FBtr0074257	FBpp0074034
FBgn0028397	Tob	FBtr0301652	FBpp0290866
FBgn0030725	CG8958	FBtr0074207	FBpp0073987
FBgn0259700	CG42354	FBtr0299950	FBpp0289227
FBgn0259699	CG42353	FBtr0299952	FBpp0289229
FBgn0285879	disco-r	FBtr0310302	FBpp0301985
FBgn0000459	disco	FBtr0074250	FBpp0074028
FBgn0030729	CG12507	FBtr0290087	FBpp0288526
FBgn0040207	kat80	FBtr0074246	FBpp0074025
FBgn0030731	Mfe2	FBtr0074209	FBpp0073988
FBgn0004066	Prosalpha4	FBtr0074210	FBpp0073989
FBgn0000536	eas	FBtr0308617	FBpp0300841
FBgn0052576	CG32576	FBtr0074245	FBpp0074024
FBgn0030733	UQCR-14	FBtr0074216	FBpp0073995
FBgn0285954	caz	FBtr0074217	FBpp0073996
FBgn0030734	ERp44	FBtr0074241	FBpp0074020
FBgn0030735	CG3632	FBtr0112988	FBpp0111901
FBgn0027521	CG3679	FBtr0336977	FBpp0307919
FBgn0286508	Had1	FBtr0346059	FBpp0311907
FBgn0030738	CG9915	FBtr0336976	FBpp0307918
FBgn0030739	SWIP	FBtr0336975	FBpp0307917
FBgn0004432	Cyp1	FBtr0074238	FBpp0074017
FBgn0030740	CG9917	FBtr0074237	FBpp0074016
FBgn0052579	Xkr	FBtr0331755	FBpp0304143
FBgn0290170	CalpC	FBtr0074226	FBpp0074005
FBgn0030742	CG9919	FBtr0074236	FBpp0074015
FBgn0030743	CG9921	FBtr0333303	FBpp0305495
FBgn0278608	Dsp1	FBtr0089263	FBpp0089258
FBgn0003416	sl	FBtr0074230	FBpp0074009
FBgn0005411	U2af50	FBtr0074234	FBpp0074013
FBgn0086448	PIG-Q	FBtr0340312	FBpp0309273
FBgn0004227	nonA	FBtr0074233	FBpp0074012
FBgn0004598	Fur2	FBtr0074267	FBpp0089399
FBgn0030744	CG9992	FBtr0074306	FBpp0074081
FBgn0030745	CG4239	FBtr0074268	FBpp0074044
FBgn0010416	TH1	FBtr0074305	FBpp0074080
FBgn0004367	mei-41	FBtr0074271	FBpp0074047
FBgn0030746	CG9981	FBtr0334043	FBpp0306159
FBgn0030747	CG4301	FBtr0308605	FBpp0300829
FBgn0030748	Traf-like	FBtr0074273	FBpp0074049
FBgn0030749	AnxB11	FBtr0334039	FBpp0306155
FBgn0026575	hang	FBtr0074276	FBpp0074052
FBgn0030752	Cdc50	FBtr0343350	FBpp0310007
FBgn0030753	rngo	FBtr0343349	FBpp0310006
FBgn0290109	eIF2alpha	FBtr0343016	FBpp0309768
FBgn0054015	CG34015	FBtr0100070	FBpp0099426
FBgn0262734	eIF4H1	FBtr0074279	FBpp0074055
FBgn0285944	para	FBtr0303687	FBpp0292704
FBgn0264077	Cnx14D	FBtr0074299	FBpp0074074
FBgn0030756	CG9903	FBtr0074297	FBpp0074072
FBgn0030757	CG9902	FBtr0334035	FBpp0306151
FBgn0011742	Arp2	FBtr0112868	FBpp0111781
FBgn0011826	Pp2B-14D	FBtr0309793	FBpp0301546
FBgn0267912	CanA-14F	FBtr0305198	FBpp0293728
FBgn0030759	CG13014	FBtr0074282	FBpp0074057
FBgn0015615	SMC3	FBtr0074290	FBpp0074065
FBgn0267384	Ubc7	FBtr0340157	FBpp0309143
FBgn0030761	CG9784	FBtr0074289	FBpp0074064
FBgn0061200	Nup153	FBtr0074284	FBpp0074059
FBgn0025743	mbt	FBtr0074285	FBpp0074060
FBgn0030763	CG9782	FBtr0074288	FBpp0074063
FBgn0026181	Rok	FBtr0340152	FBpp0309138
FBgn0030764	CG9777	FBtr0074287	FBpp0074062
FBgn0010412	RpS19a	FBtr0340149	FBpp0309135
FBgn0261791	SNRPG	FBtr0074377	FBpp0074151
FBgn0030766	mthl1	FBtr0340150	FBpp0309136
FBgn0052573	CG32573	FBtr0074315	FBpp0074090
FBgn0260238	CG42512	FBtr0300651	FBpp0289876
FBgn0030768	Nemp	FBtr0074376	FBpp0074150
FBgn0003189	r	FBtr0089734	FBpp0088675
FBgn0015336	CG15865	FBtr0074375	FBpp0074149
FBgn0030769	CG13012	FBtr0335279	FBpp0307257
FBgn0030770	CG13010	FBtr0074373	FBpp0074147
FBgn0261245	sing	FBtr0074318	FBpp0074092
FBgn0000152	Axs	FBtr0074372	FBpp0074146
FBgn0259923	Septin4	FBtr0074365	FBpp0074139
FBgn0030778	CG4678	FBtr0300032	FBpp0289309
FBgn0030773	CG9676	FBtr0074364	FBpp0074138
FBgn0030774	sphe	FBtr0074363	FBpp0074137
FBgn0030775	CG9673	FBtr0339830	FBpp0308864
FBgn0030776	CG4653	FBtr0074321	FBpp0074095
FBgn0030777	CG9672	FBtr0074361	FBpp0074135
FBgn0030780	CG13008	FBtr0074322	FBpp0074096
FBgn0085354	CG34325	FBtr0112527	FBpp0111439
FBgn0052572	CG32572	FBtr0074324	FBpp0074098
FBgn0027528	goe	FBtr0074359	FBpp0074133
FBgn0052571	TwdlX	FBtr0074325	FBpp0074099
FBgn0052570	TwdlY	FBtr0074326	FBpp0074100
FBgn0052569	TwdlZ	FBtr0290248	FBpp0288687
FBgn0052568	CG32568	FBtr0343362	FBpp0310019
FBgn0052574	Twdlalpha	FBtr0074329	FBpp0074103
FBgn0001250	if	FBtr0074357	FBpp0074131
FBgn0030786	mRpL22	FBtr0074330	FBpp0074104
FBgn0030787	CG9609	FBtr0074356	FBpp0074130
FBgn0030788	Sap30	FBtr0344089	FBpp0310514
FBgn0030789	Rrp45	FBtr0344090	FBpp0310515
FBgn0030790	CG4768	FBtr0347029	FBpp0312451
FBgn0030791	CG9132	FBtr0074354	FBpp0074128
FBgn0030792	CG4789	FBtr0074333	FBpp0074107
FBgn0030793	Rai1	FBtr0074352	FBpp0074126
FBgn0030794	CG13005	FBtr0074334	FBpp0074108
FBgn0030795	ppk28	FBtr0074335	FBpp0074109
FBgn0030796	CG4829	FBtr0074336	FBpp0074110
FBgn0030797	CG13004	FBtr0112996	FBpp0111909
FBgn0284222	CG46306	FBtr0452121	FBpp0402872
FBgn0024941	RSG7	FBtr0307538	FBpp0300193
FBgn0030798	CG13003	FBtr0300431	FBpp0289660
FBgn0030799	CG4872	FBtr0074339	FBpp0074113
FBgn0030800	Nprl2	FBtr0074348	FBpp0074122
FBgn0030801	Polr3I	FBtr0342976	FBpp0309740
FBgn0030802	DENR	FBtr0310520	FBpp0302657
FBgn0030803	CG4880	FBtr0074342	FBpp0074116
FBgn0030804	CG13002	FBtr0074343	FBpp0074117
FBgn0053252	CG33252	FBtr0074346	FBpp0074120
FBgn0027556	CG4928	FBtr0074344	FBpp0074118
FBgn0030805	wus	FBtr0342974	FBpp0309739
FBgn0030806	CG13001	FBtr0074417	FBpp0074191
FBgn0030808	RhoGAP15B	FBtr0290096	FBpp0288535
FBgn0030807	CG13000	FBtr0074416	FBpp0074190
FBgn0030809	Ubr1	FBtr0346190	FBpp0312009
FBgn0266354	CG45002	FBtr0344102	FBpp0310527
FBgn0264738	CG43996	FBtr0334115	FBpp0306234
FBgn0264739	CG43997	FBtr0334116	FBpp0306235
FBgn0262487	CG43077	FBtr0304841	FBpp0293381
FBgn0030812	wcy	FBtr0304840	FBpp0293380
FBgn0030813	CG4949	FBtr0343333	FBpp0309991
FBgn0030815	CG8945	FBtr0074411	FBpp0074185
FBgn0030814	CG4955	FBtr0074382	FBpp0074156
FBgn0030817	CG4991	FBtr0340358	FBpp0309316
FBgn0030816	CG16700	FBtr0074383	FBpp0074157
FBgn0065032	Arpc3B	FBtr0074410	FBpp0074184
FBgn0260748	CG5004	FBtr0074386	FBpp0074160
FBgn0002709	mei-218	FBtr0299823	FBpp0289101
FBgn0028581	mei-217	FBtr0303848	FBpp0292856
FBgn0002590	RpS5a	FBtr0074406	FBpp0074180
FBgn0260747	Chchd2	FBtr0074387	FBpp0074161
FBgn0286809	xmas	FBtr0474624	FBpp0423201
FBgn0000163	baz	FBtr0074388	FBpp0074162
FBgn0030823	TTLL1A	FBtr0074403	FBpp0074177
FBgn0030824	CG5070	FBtr0074389	FBpp0074163
FBgn0052564	CG32564	FBtr0074390	FBpp0074164
FBgn0052563	CG32563	FBtr0074391	FBpp0074165
FBgn0030826	CG12995	FBtr0074402	FBpp0074176
FBgn0265267	CG18258	FBtr0074392	FBpp0074166
FBgn0030828	CG5162	FBtr0340616	FBpp0309480
FBgn0030829	CG12998	FBtr0346183	FBpp0312002
FBgn0030830	CG5172	FBtr0114539	FBpp0113031
FBgn0085356	CG34327	FBtr0112529	FBpp0111441
FBgn0003057	CG10598	FBtr0346194	FBpp0312013
FBgn0030832	CG10597	FBtr0273221	FBpp0271729
FBgn0262111	f	FBtr0304067	FBpp0293029
FBgn0030833	CG8915	FBtr0339780	FBpp0308827
FBgn0262101	CG42854	FBtr0304020	FBpp0292989
FBgn0030834	CG8675	FBtr0074446	FBpp0074220
FBgn0030836	CG8664	FBtr0339779	FBpp0308826
FBgn0030838	CG5445	FBtr0339778	FBpp0308825
FBgn0030837	CG8661	FBtr0074444	FBpp0074218
FBgn0024238	Fim	FBtr0074441	FBpp0074215
FBgn0004854	B-H2	FBtr0074429	FBpp0074203
FBgn0011758	B-H1	FBtr0074430	FBpp0074204
FBgn0027602	CG8611	FBtr0074440	FBpp0074214
FBgn0040877	CG12994	FBtr0074438	FBpp0074212
FBgn0287595	CG46464	FBtr0479935	FBpp0428267
FBgn0030839	ENGase	FBtr0074431	FBpp0074205
FBgn0030840	p-cup	FBtr0074437	FBpp0074211
FBgn0030841	CG8568	FBtr0074436	FBpp0074210
FBgn0263706	CG43658	FBtr0310335	FBpp0302018
FBgn0030844	ppk23	FBtr0329827	FBpp0302876
FBgn0028343	Ankle2	FBtr0301413	FBpp0290627
FBgn0030847	CG12991	FBtr0335248	FBpp0307235
FBgn0030846	CG12992	FBtr0335252	FBpp0307239
FBgn0026313	X11L	FBtr0301696	FBpp0290910
FBgn0030850	stas	FBtr0074487	FBpp0074261
FBgn0030851	CG8326	FBtr0074486	FBpp0074260
FBgn0267967	corolla	FBtr0074485	FBpp0074259
FBgn0030853	ND-24	FBtr0074452	FBpp0074226
FBgn0030854	CG8289	FBtr0074484	FBpp0074258
FBgn0030855	CG5800	FBtr0074453	FBpp0074227
FBgn0026375	RhoGAPp190	FBtr0074482	FBpp0074256
FBgn0030858	IntS2	FBtr0074480	FBpp0074254
FBgn0250788	beta-Spec	FBtr0074454	FBpp0074228
FBgn0030859	CG12990	FBtr0074479	FBpp0074253
FBgn0263258	chas	FBtr0074477	FBpp0074251
FBgn0030863	CG8188	FBtr0346186	FBpp0312005
FBgn0026192	par-6	FBtr0074455	FBpp0074229
FBgn0030864	CG8173	FBtr0074475	FBpp0074249
FBgn0261570	raskol	FBtr0302834	FBpp0291974
FBgn0024184	unc-4	FBtr0340627	FBpp0309491
FBgn0026058	OdsH	FBtr0074461	FBpp0074235
FBgn0030868	CG12986	FBtr0074474	FBpp0074248
FBgn0030869	Socs16D	FBtr0310310	FBpp0301993
FBgn0030870	CG6398	FBtr0342784	FBpp0309626
FBgn0000617	Taf9	FBtr0074463	FBpp0074237
FBgn0030871	CG8142	FBtr0074472	FBpp0074246
FBgn0030872	Ucp4A	FBtr0303572	FBpp0292605
FBgn0030873	CG15814	FBtr0074468	FBpp0074242
FBgn0030874	Spt7	FBtr0074465	FBpp0074239
FBgn0052554	CG32554	FBtr0074467	FBpp0074241
FBgn0052557	Mco4	FBtr0074466	FBpp0074240
FBgn0030876	Srx	FBtr0074492	FBpp0074266
FBgn0030877	Arp8	FBtr0074544	FBpp0074318
FBgn0030878	CG6769	FBtr0334034	FBpp0306150
FBgn0259168	mnb	FBtr0300508	FBpp0289735
FBgn0030881	CG12985	FBtr0074494	FBpp0074268
FBgn0030880	CG6788	FBtr0074495	FBpp0074269
FBgn0030882	Gss1	FBtr0300969	FBpp0290191
FBgn0052495	Gss2	FBtr0300975	FBpp0290197
FBgn0030883	CG7772	FBtr0074540	FBpp0074314
FBgn0283469	Vps4	FBtr0342787	FBpp0309628
FBgn0030884	CG6847	FBtr0074505	FBpp0074279
FBgn0003380	Sh	FBtr0089661	FBpp0088603
FBgn0030886	CG12672	FBtr0074539	FBpp0074313
FBgn0030887	CG6867	FBtr0089574	FBpp0088539
FBgn0030889	CG15373	FBtr0479776	FBpp0428109
FBgn0283476	Dhc16F	FBtr0074509	FBpp0074283
FBgn0030890	CG7536	FBtr0074530	FBpp0074304
FBgn0030891	Ada3	FBtr0074510	FBpp0074284
FBgn0030892	Swt1	FBtr0089576	FBpp0089022
FBgn0021765	scu	FBtr0074511	FBpp0074285
FBgn0030893	RhoGAP16F	FBtr0074513	FBpp0074287
FBgn0030894	Mvb12	FBtr0074527	FBpp0074301
FBgn0022724	Taf8	FBtr0074514	FBpp0074288
FBgn0030895	CG7135	FBtr0074515	FBpp0074289
FBgn0283471	wupA	FBtr0074523	FBpp0074297
FBgn0262607	CG43133	FBtr0305281	FBpp0293824
FBgn0017418	ari-1	FBtr0306057	FBpp0297199
FBgn0262874	CG43229	FBtr0306280	FBpp0297390
FBgn0030897	Frq1	FBtr0074545	FBpp0074319
FBgn0083228	Frq2	FBtr0333321	FBpp0305513
FBgn0030898	Andorra	FBtr0074591	FBpp0074363
FBgn0030899	Hesr	FBtr0074590	FBpp0074362
FBgn0030900	Him	FBtr0074549	FBpp0074321
FBgn0053639	CG33639	FBtr0302909	FBpp0292040
FBgn0030904	upd2	FBtr0473620	FBpp0423083
FBgn0030905	CG15059	FBtr0346294	FBpp0312041
FBgn0053542	upd3	FBtr0113465	FBpp0112376
FBgn0004956	upd1	FBtr0343592	FBpp0310189
FBgn0030912	CG6023	FBtr0074579	FBpp0074351
FBgn0030913	kairos	FBtr0307553	FBpp0300205
FBgn0030914	CG6106	FBtr0343296	FBpp0309961
FBgn0265784	CrebB	FBtr0112878	FBpp0111791
FBgn0004957	por	FBtr0333247	FBpp0305446
FBgn0030915	CG6179	FBtr0074558	FBpp0074330
FBgn0008635	betaCOP	FBtr0074576	FBpp0074348
FBgn0022355	Tsf1	FBtr0346625	FBpp0312205
FBgn0052549	Nt5b	FBtr0074570	FBpp0074342
FBgn0085357	CG34328	FBtr0112530	FBpp0111442
FBgn0030918	CG15056	FBtr0074560	FBpp0074332
FBgn0259223	CG42323	FBtr0299774	FBpp0289052
